ask,bid,close,high,low,last,symbol,average,baseVolume,timestamp,exchange,baseCurrency,quotCurrency
0.00034997,0.00022082,0.00022081,0.00022081,0.00022081,0.00022081,DGC/LTC,0.00022081,62.0,1526045047925.0,cryptopia,DGC,LTC
0.00017138,0.0001705,0.0001705,0.00017814,0.0001705,0.0001705,DGPT/BTC,0.00017246999999999998,2313.96873006,1526045047925.0,cryptopia,DGPT,BTC
438.999993,252.1000008,256.0,256.0,256.0,256.0,DGPT/DOGE,256.0,0.0,1526045047925.0,cryptopia,DGPT,DOGE
0.0111998,0.00932351,0.0111998,0.0111998,0.0111998,0.0111998,DGPT/LTC,0.0111998,0.0,1526045047925.0,cryptopia,DGPT,LTC
1e-08,0.0,1e-08,1e-08,1e-08,1e-08,DIME/BTC,1e-08,9292530.93812375,1526045047925.0,cryptopia,DIME,BTC
0.00735183,0.00719501,0.00723202,0.00741979,0.0068005,0.00723202,DIME/DOGE,0.00707601,269276401.5653194,1526045047925.0,cryptopia,DIME,DOGE
2.4e-07,2.3e-07,2.3e-07,2.4e-07,1.8e-07,2.3e-07,DIME/LTC,2.2500000000000002e-07,499013200.6303588,1526045047925.0,cryptopia,DIME,LTC
0.0003414,0.00033759,0.0003375,0.00036048,0.00032802,0.0003375,DIVX/BTC,0.000334825,515410.48629375,1526045047925.0,cryptopia,DIVX,BTC
736.68438,556.680162,657.9020979,657.9020979,657.9020979,657.9020979,DIVX/DOGE,657.9020979,0.0,1526045047925.0,cryptopia,DIVX,DOGE
0.02125191,0.01941654,0.02125192,0.02125192,0.01941653,0.02125192,DIVX/LTC,0.021251915,10.34580559,1526045047925.0,cryptopia,DIVX,LTC
2.344e-05,2.32e-05,2.344e-05,2.524e-05,2.32e-05,2.344e-05,DNA/BTC,2.434e-05,55031.17020608,1526045047925.0,cryptopia,DNA,BTC
54.04668888,30.07508876,45.0,45.0,45.0,45.0,DNA/DOGE,45.0,0.0,1526045047925.0,cryptopia,DNA,DOGE
0.00149998,0.00139361,0.00138128,0.00138128,0.00138128,0.00138128,DNA/LTC,0.00138128,0.0,1526045047925.0,cryptopia,DNA,LTC
0.00016146,0.00015954,0.00016145,0.00018998,0.0001595,0.00016145,DNR/BTC,0.00016313,16061.27688832,1526045047925.0,cryptopia,DNR,BTC
376.9929,300.00000001,300.0,300.0,281.3936521,300.0,DNR/DOGE,290.69682605,0.95357672,1526045047925.0,cryptopia,DNR,DOGE
0.01549785,0.00895001,0.00894588,0.00894588,0.00894011,0.00894588,DNR/LTC,0.008942994999999999,5.94827296,1526045047925.0,cryptopia,DNR,LTC
5e-07,4.9e-07,5e-07,5.5e-07,4.9e-07,5e-07,DOGE/BTC,5.2e-07,59816836.26241914,1526045047925.0,cryptopia,DOGE,BTC
3.132e-05,3.074e-05,3.132e-05,3.28e-05,3.072e-05,3.132e-05,DOGE/LTC,3.164e-05,4670957.25753256,1526045047925.0,cryptopia,DOGE,LTC
0.00666299,0.00609115,0.00609115,0.0074739,0.00609115,0.00609115,DOGE/NZDT,0.006782525,134589.83175658,1526045047925.0,cryptopia,DOGE,NZDT
0.00426495,0.00426494,0.00426494,0.00513166,0.0042,0.00426494,DOGE/USDT,0.004698165000000001,3043602.91121214,1526045047925.0,cryptopia,DOGE,USDT
1.6e-07,1.4e-07,1.4e-07,1.7e-07,1.4e-07,1.4e-07,DON/BTC,1.45e-07,48763.63602085,1526045047925.0,cryptopia,DON,BTC
0.34999999,0.15510004,0.32999998,0.32999998,0.15000432,0.32999998,DON/DOGE,0.24000215000000003,8961.0149757,1526045047925.0,cryptopia,DON,DOGE
9.79e-06,6.1e-06,5.91e-06,5.91e-06,5.91e-06,5.91e-06,DON/LTC,5.91e-06,0.0,1526045047925.0,cryptopia,DON,LTC
4.55e-06,4.51e-06,4.9e-06,5.57e-06,3.66e-06,4.9e-06,DOPE/BTC,5.199999999999999e-06,127783.02296175,1526045047926.0,cryptopia,DOPE,BTC
12.09999415,6.00000007,5.00000604,5.00000604,5.00000604,5.00000604,DOPE/DOGE,5.00000604,42.0,1526045047926.0,cryptopia,DOPE,DOGE
0.00061157,0.000253,0.000285,0.000285,0.00028499,0.000285,DOPE/LTC,0.000284995,150.61693736,1526045047926.0,cryptopia,DOPE,LTC
2.27e-06,2.22e-06,2.23e-06,2.32e-06,2.22e-06,2.23e-06,DOT/BTC,2.275e-06,595625.28127891,1526045047926.0,cryptopia,DOT,BTC
4.56448709,4.36845352,4.3684533,4.3684533,3.97848524,4.3684533,DOT/DOGE,4.345861605,1238.77898765,1526045047926.0,cryptopia,DOT,DOGE
0.00014845,0.00013802,0.0001485,0.0001485,0.00013761,0.0001485,DOT/LTC,0.000143055,1550.65303651,1526045047926.0,cryptopia,DOT,LTC
0.03295137,0.02534001,0.0329515,0.0329515,0.0329515,0.0329515,DOT/NZDT,0.0329515,0.0,1526045047926.0,cryptopia,DOT,NZDT
0.02189014,0.01926348,0.01926348,0.02193584,0.01926348,0.01926348,DOT/USDT,0.020139185,21763.60088114,1526045047926.0,cryptopia,DOT,USDT
1.077e-05,1.064e-05,1.064e-05,1.123e-05,1.064e-05,1.064e-05,DP/BTC,1.0685e-05,15803.35978427,1526045047926.0,cryptopia,DP,BTC
24.99999973,17.00000004,17.00000003,17.00000003,17.00000003,17.00000003,DP/DOGE,17.00000003,0.0,1526045047926.0,cryptopia,DP,DOGE
0.00069897,0.00062359,0.00062358,0.00062358,0.00062358,0.00062358,DP/LTC,0.00062358,0.0,1526045047926.0,cryptopia,DP,LTC
6.33e-06,5.66e-06,5.89e-06,5.89e-06,5.89e-06,5.89e-06,DPP/BTC,5.89e-06,0.0,1526045047926.0,cryptopia,DPP,BTC
21.899,7.10000231,45.00900469,45.00900469,45.00900469,45.00900469,DPP/DOGE,45.00900469,0.0,1526045047926.0,cryptopia,DPP,DOGE
0.00077972,0.00025082,0.00077972,0.00077972,0.00077972,0.00077972,DPP/LTC,0.00077972,0.0,1526045047926.0,cryptopia,DPP,LTC
4.621e-05,4.506e-05,4.505e-05,4.588e-05,4.505e-05,4.505e-05,DRP/BTC,4.533e-05,1672.31992302,1526045047926.0,cryptopia,DRP,BTC
141.99999999,25.05518212,70.75584658,70.75584658,70.75584658,70.75584658,DRP/DOGE,70.75584658,0.0,1526045047926.0,cryptopia,DRP,DOGE
0.00775895,0.00208921,0.00208959,0.00208959,0.00208959,0.00208959,DRP/LTC,0.00208959,0.0,1526045047926.0,cryptopia,DRP,LTC
2.638e-05,2.304e-05,2.29e-05,2.302e-05,2.289e-05,2.29e-05,DRPU/BTC,2.2905e-05,615.8440329,1526045047926.0,cryptopia,DRPU,BTC
0.00277666,0.0010429,0.00104291,0.00104291,0.00104291,0.00104291,DRPU/LTC,0.00104291,0.0,1526045047926.0,cryptopia,DRPU,LTC
1.27e-06,1.14e-06,1.29e-06,1.33e-06,1.12e-06,1.29e-06,DRXNE/BTC,1.275e-06,57188.0998407,1526045047926.0,cryptopia,DRXNE,BTC
3.33333331,1.9,3.33333333,3.33333333,3.33333333,3.33333333,DRXNE/DOGE,3.33333333,0.0,1526045047926.0,cryptopia,DRXNE,DOGE
8.197e-05,5.122e-05,7.454e-05,7.482e-05,7.454e-05,7.454e-05,DRXNE/LTC,7.468000000000001e-05,1011.93611346,1526045047926.0,cryptopia,DRXNE,LTC
0.00011736,0.00010562,0.00010745,0.00010783,0.0001025,0.00010745,DUO/BTC,0.000106845,787.82831909,1526045047926.0,cryptopia,DUO,BTC
258.0,191.00000021,258.0,258.0,202.0001009,258.0,DUO/DOGE,230.00005045,6.83229244,1526045047926.0,cryptopia,DUO,DOGE
0.00997857,0.00550358,0.00997921,0.00997921,0.00997921,0.00997921,DUO/LTC,0.00997921,0.0,1526045047926.0,cryptopia,DUO,LTC
1.04e-06,1e-06,1.04e-06,1.04e-06,9.9e-07,1.04e-06,EBG/BTC,1.015e-06,2183.61698624,1526045047926.0,cryptopia,EBG,BTC
2.10099999,1.91000002,1.91000001,1.91000001,1.91000001,1.91000001,EBG/DOGE,1.91000001,0.0,1526045047926.0,cryptopia,EBG,DOGE
0.00019896,4.521e-05,4.458e-05,4.458e-05,4.458e-05,4.458e-05,EBG/LTC,4.458e-05,0.0,1526045047926.0,cryptopia,EBG,LTC
3.782e-05,3.547e-05,3.637e-05,6.277e-05,3.53e-05,3.637e-05,EC/BTC,3.5835e-05,5894.53637547,1526045047926.0,cryptopia,EC,BTC
114.27864215,22.51844487,22.50943294,22.50943294,22.50943294,22.50943294,EC/DOGE,22.50943294,0.0,1526045047927.0,cryptopia,EC,DOGE
0.00410269,0.00186458,0.0035,0.0035,0.0035,0.0035,EC/LTC,0.0035,0.0,1526045047927.0,cryptopia,EC,LTC
3.1e-07,3e-07,3e-07,4e-07,3e-07,3e-07,ECA/BTC,3.4000000000000003e-07,489672906.8940879,1526045047927.0,cryptopia,ECA,BTC
0.65226404,0.64600001,0.65226404,0.77999998,0.61398901,0.65226404,ECA/DOGE,0.686187535,2458741.03269621,1526045047927.0,cryptopia,ECA,DOGE
2.071e-05,1.929e-05,1.95e-05,2.374e-05,1.95e-05,1.95e-05,ECA/LTC,2.1605e-05,15271685.32965606,1526045047927.0,cryptopia,ECA,LTC
1.698e-05,1.604e-05,1.58e-05,1.743e-05,1.545e-05,1.58e-05,ECO/BTC,1.6615000000000003e-05,1217.99419801,1526045047927.0,cryptopia,ECO,BTC
36.26733994,25.0088293,36.26734041,36.26734041,36.26734041,36.26734041,ECO/DOGE,36.26734041,3.0,1526045047927.0,cryptopia,ECO,DOGE
0.001071,0.00055915,0.0005286,0.0005286,0.0005286,0.0005286,ECO/LTC,0.0005286,0.0,1526045047927.0,cryptopia,ECO,LTC
1.63e-06,1.52e-06,1.63e-06,1.64e-06,1.52e-06,1.63e-06,ECOB/BTC,1.63e-06,10151.29912294,1526045047927.0,cryptopia,ECOB,BTC
4.99999956,2.02192111,2.021921,2.021921,2.021921,2.021921,ECOB/DOGE,2.021921,0.0,1526045047927.0,cryptopia,ECOB,DOGE
0.00014535,9.721e-05,9.718e-05,9.718e-05,9.718e-05,9.718e-05,ECOB/LTC,9.718e-05,0.0,1526045047927.0,cryptopia,ECOB,LTC
2.6e-07,2.1e-07,2.7e-07,3e-07,2.1e-07,2.7e-07,EDC/BTC,2.45e-07,3892683.70915857,1526045047927.0,cryptopia,EDC,BTC
0.528,0.48,0.48,0.48,0.30058802,0.48,EDC/DOGE,0.39029400999999997,2462.87897578,1526045047927.0,cryptopia,EDC,DOGE
1.912e-05,1.298e-05,1.912e-05,1.912e-05,1.289e-05,1.912e-05,EDC/LTC,1.746e-05,1104407.4969805,1526045047927.0,cryptopia,EDC,LTC
1.3e-07,1.2e-07,1.2e-07,1.5e-07,1.1e-07,1.2e-07,EDDIE/BTC,1.3e-07,1721787.18929559,1526045047927.0,cryptopia,EDDIE,BTC
0.332,0.11100053,0.314,0.314,0.314,0.314,EDDIE/DOGE,0.314,0.0,1526045047927.0,cryptopia,EDDIE,DOGE
1e-05,5.26e-06,7.07e-06,7.07e-06,7.07e-06,7.07e-06,EDDIE/LTC,7.07e-06,0.0,1526045047927.0,cryptopia,EDDIE,LTC
1.071e-05,9.2e-06,1.072e-05,1.072e-05,9.91e-06,1.072e-05,EDRC/BTC,1.051e-05,2121.03923038,1526045047927.0,cryptopia,EDRC,BTC
26.00549975,12.01600693,14.29208065,14.29208065,14.29208065,14.29208065,EDRC/DOGE,14.29208065,0.0,1526045047927.0,cryptopia,EDRC,DOGE
0.00119894,0.00033643,0.00136448,0.00136448,0.00136448,0.00136448,EDRC/LTC,0.00136448,0.0,1526045047927.0,cryptopia,EDRC,LTC
1.936e-05,1.712e-05,1.719e-05,2.043e-05,1.719e-05,1.719e-05,EFL/BTC,1.8160000000000002e-05,4337.07447244,1526045047927.0,cryptopia,EFL,BTC
41.545322,7.10710474,42.166821,42.166821,32.0,42.166821,EFL/DOGE,37.0834105,46.00997381,1526045047927.0,cryptopia,EFL,DOGE
0.00128707,0.0005561,0.00113329,0.00113329,0.00113329,0.00113329,EFL/LTC,0.00113329,270.06967003,1526045047927.0,cryptopia,EFL,LTC
2.618e-05,2.485e-05,2.485e-05,2.763e-05,2.485e-05,2.485e-05,EGC/BTC,2.624e-05,3646.02173693,1526045047927.0,cryptopia,EGC,BTC
99.99998856,49.03963164,45.10801996,45.10801996,45.10801996,45.10801996,EGC/DOGE,45.10801996,5.5,1526045047927.0,cryptopia,EGC,DOGE
0.00395999,0.00121208,0.00121196,0.00121196,0.00121196,0.00121196,EGC/LTC,0.00121196,0.0,1526045047927.0,cryptopia,EGC,LTC
5.586e-05,4.888e-05,4.929e-05,4.929e-05,4.929e-05,4.929e-05,ELC/BTC,4.929e-05,0.0,1526045047927.0,cryptopia,ELC,BTC
460.73542644,67.00000012,96.2,96.2,96.2,96.2,ELC/DOGE,96.2,0.0,1526045047927.0,cryptopia,ELC,DOGE
0.00319862,0.00225645,0.00286525,0.00286525,0.00286525,0.00286525,ELC/LTC,0.00286525,0.0,1526045047927.0,cryptopia,ELC,LTC
2.7e-05,2.67e-05,2.67e-05,2.797e-05,2.642e-05,2.67e-05,ELLA/BTC,2.6649999999999997e-05,46606.03027948,1526045047928.0,cryptopia,ELLA,BTC
55.49999999,49.49000005,49.49000005,53.0,48.31,49.49000005,ELLA/DOGE,48.902111395,404.22978377,1526045047928.0,cryptopia,ELLA,DOGE
0.00170875,0.00150028,0.00150021,0.00150023,0.00150021,0.00150021,ELLA/LTC,0.00150022,133.7135347,1526045047928.0,cryptopia,ELLA,LTC
9.4e-07,8.6e-07,7.4e-07,9.9e-07,7.4e-07,7.4e-07,ELM/BTC,8.550000000000001e-07,254201.0680957,1526045047928.0,cryptopia,ELM,BTC
2.88999999,1.16000085,2.88999999,2.88999999,2.88999999,2.88999999,ELM/DOGE,2.88999999,0.0,1526045047928.0,cryptopia,ELM,DOGE
0.00011998,4.15e-05,0.0001088,0.0001088,0.0001088,0.0001088,ELM/LTC,0.0001088,0.0,1526045047928.0,cryptopia,ELM,LTC
0.0,0.0,0.07708778,0.07708778,0.07708778,0.07708778,ELP/DOGE,0.07708778,0.0,1526045047928.0,cryptopia,ELP,DOGE
0.0,0.0,2.4e-06,2.4e-06,2.4e-06,2.4e-06,ELP/LTC,2.4e-06,0.0,1526045047928.0,cryptopia,ELP,LTC
0.00016425,0.00016424,0.00016425,0.0001799,0.00016,0.00016425,EMB/DOGE,0.000168485,14689849125.212053,1526045047928.0,cryptopia,EMB,DOGE
1e-08,0.0,1e-08,1e-08,1e-08,1e-08,EMB/LTC,1e-08,178294606.76646706,1526045047928.0,cryptopia,EMB,LTC
0.00039305,0.0003502,0.00035024,0.00039,0.00035009,0.00035024,EMC/BTC,0.00037012,766.481317,1526045047928.0,cryptopia,EMC,BTC
753.77181113,672.84190891,672.84190892,672.84190892,617.87585918,672.84190892,EMC/DOGE,646.4209544600001,3.68790935,1526045047928.0,cryptopia,EMC,DOGE
0.03497248,0.01913134,0.01913134,0.01913134,0.01913128,0.01913134,EMC/LTC,0.01913131,3.76056789,1526045047928.0,cryptopia,EMC,LTC
2.657e-05,2.523e-05,2.659e-05,3.067e-05,2.444e-05,2.659e-05,EMC2/BTC,2.7965e-05,70688.61011049,1526045047928.0,cryptopia,EMC2,BTC
55.31941769,50.00000001,55.31941911,56.791987,49.32682128,55.31941911,EMC2/DOGE,54.159709629999995,192.17864607,1526045047928.0,cryptopia,EMC2,DOGE
0.00168694,0.00158018,0.00168695,0.00168695,0.00147581,0.00168695,EMC2/LTC,0.001681415,505.22167018,1526045047928.0,cryptopia,EMC2,LTC
1.61e-06,1.44e-06,1.5e-06,1.5e-06,1.5e-06,1.5e-06,EMD/BTC,1.5e-06,0.0,1526045047928.0,cryptopia,EMD,BTC
2.80112016,2.33000067,2.80112016,2.80112016,2.80112016,2.80112016,EMD/DOGE,2.80112016,0.0,1526045047928.0,cryptopia,EMD,DOGE
0.00012199,8.899e-05,0.00010077,0.00010077,0.00010077,0.00010077,EMD/LTC,0.00010077,0.0,1526045047928.0,cryptopia,EMD,LTC
1.612e-05,1.571e-05,1.57e-05,1.74e-05,1.567e-05,1.57e-05,ENJ/BTC,1.611e-05,69127.74995699,1526045047928.0,cryptopia,ENJ,BTC
33.1300354,30.19562105,30.30819622,31.19426094,29.31419596,30.30819622,ENJ/DOGE,30.751228575,43.90627875,1526045047928.0,cryptopia,ENJ,DOGE
0.00102966,0.00096314,0.00097155,0.00097264,0.0009631,0.00097155,ENJ/LTC,0.00096866,321.44324778,1526045047928.0,cryptopia,ENJ,LTC
0.00178,0.00177,0.00178,0.00198999,0.00169012,0.00178,EOS/BTC,0.001865,8130.60321014,1526045047928.0,cryptopia,EOS,BTC
3555.2000013,3361.74047465,3555.20000089,3742.41971472,3401.0,3555.20000089,EOS/DOGE,3619.367000445,15.99881412,1526045047928.0,cryptopia,EOS,DOGE
0.11322329,0.10730753,0.10724777,0.12994494,0.10724777,0.10724777,EOS/LTC,0.10912057,1226.22393597,1526045047928.0,cryptopia,EOS,LTC
1e-08,0.0,1e-08,1e-08,1e-08,1e-08,EPC/BTC,1e-08,0.0,1526045047928.0,cryptopia,EPC,BTC
0.00284717,0.00230024,0.00284717,0.00318,0.00180516,0.00284717,EPC/DOGE,0.002675485,20575202.99836246,1526045047928.0,cryptopia,EPC,DOGE
1e-07,9e-08,9e-08,1e-07,7e-08,9e-08,EPC/LTC,8e-08,23058405.32321837,1526045047928.0,cryptopia,EPC,LTC
2.23e-05,2.102e-05,2.102e-05,2.376e-05,2.102e-05,2.102e-05,EQT/BTC,2.1519999999999997e-05,6273.70371547,1526045047928.0,cryptopia,EQT,BTC
47.94722061,27.01080144,27.01080137,27.01080137,27.01080137,27.01080137,EQT/DOGE,27.01080137,0.0,1526045047929.0,cryptopia,EQT,DOGE
0.0013946,0.00125518,0.00125515,0.00125515,0.00125515,0.00125515,EQT/LTC,0.00125515,0.0,1526045047929.0,cryptopia,EQT,LTC
1.79e-06,1.6e-06,1.62e-06,1.8e-06,1.62e-06,1.62e-06,ERY/BTC,1.64e-06,15934.69043043,1526045047929.0,cryptopia,ERY,BTC
3.99999979,2.01039485,2.0103948,2.0103948,2.0103948,2.0103948,ERY/DOGE,2.0103948,64.10478791,1526045047929.0,cryptopia,ERY,DOGE
0.00014594,7.978e-05,7.974e-05,7.974e-05,7.974e-05,7.974e-05,ERY/LTC,7.974e-05,130.0,1526045047929.0,cryptopia,ERY,LTC
0.00207635,0.00206773,0.00207635,0.00231325,0.00200001,0.00207635,ETC/BTC,0.00218576,6665.68343974,1526045047929.0,cryptopia,ETC,BTC
4199.99999868,4074.59290003,4170.0,4302.37769999,3950.0,4170.0,ETC/DOGE,4236.188849995,78.26095861,1526045047929.0,cryptopia,ETC,DOGE
0.13233511,0.12350876,0.12625178,0.13516673,0.12323379,0.12625178,ETC/LTC,0.130606705,114.31911431,1526045047929.0,cryptopia,ETC,LTC
27.15312988,24.50000001,25.5,28.00000001,25.0,25.5,ETC/NZDT,26.75,9.54710513,1526045047929.0,cryptopia,ETC,NZDT
17.99999999,17.81810942,17.83399999,21.83457113,17.18352111,17.83399999,ETC/USDT,19.829478525,2115.75042593,1526045047929.0,cryptopia,ETC,USDT
0.07905596,0.07900689,0.07900689,0.08201,0.07808208,0.07900689,ETH/BTC,0.080147885,972.44504417,1526045047929.0,cryptopia,ETH,BTC
160811.00999998,158377.97666717,158377.97666716,160811.00999999,141195.77400044,158377.97666716,ETH/DOGE,152638.98833375,6.62011436,1526045047929.0,cryptopia,ETH,DOGE
4.9360878,4.81521041,4.81521039,4.99999996,4.71000001,4.81521039,ETH/LTC,4.812102195,37.98236503,1526045047929.0,cryptopia,ETH,LTC
1039.9999999,922.0,955.93785047,1054.99999999,955.93785047,955.93785047,ETH/NZDT,1005.46892523,1.18901963,1526045047929.0,cryptopia,ETH,NZDT
685.65622496,679.20149255,686.46926181,767.12914061,670.0,686.46926181,ETH/USDT,725.212693895,270.4180414,1526045047929.0,cryptopia,ETH,USDT
1.215e-05,1.123e-05,1.123e-05,1.325e-05,1.1e-05,1.123e-05,ETHD/BTC,1.1765e-05,14459.40965163,1526045047929.0,cryptopia,ETHD,BTC
22.97700004,22.00000012,23.00000003,24.84177933,22.12842077,23.00000003,ETHD/DOGE,22.60687705,269.23873393,1526045047929.0,cryptopia,ETHD,DOGE
0.00079928,0.00069841,0.00069842,0.00069842,0.00069842,0.00069842,ETHD/LTC,0.00069842,20.0,1526045047929.0,cryptopia,ETHD,LTC
2.84e-06,2.81e-06,2.84e-06,3.13e-06,2.81e-06,2.84e-06,ETN/BTC,2.93e-06,22275718.74553001,1526045047929.0,cryptopia,ETN,BTC
5.74999998,5.63327134,5.74999998,5.8899999,5.50001031,5.74999998,ETN/DOGE,5.628205955,133900.56012458,1526045047929.0,cryptopia,ETN,DOGE
0.00017619,0.0001739,0.0001762,0.00018855,0.00017462,0.0001762,ETN/LTC,0.00017900000000000001,798356.00167057,1526045047929.0,cryptopia,ETN,LTC
0.04224654,0.0342206,0.0342206,0.0349003,0.0342206,0.0342206,ETN/NZDT,0.03456045,406.44127608,1526045047929.0,cryptopia,ETN,NZDT
0.02468346,0.02400003,0.0238502,0.029,0.02385,0.0238502,ETN/USDT,0.02607517,5445156.29404891,1526045047929.0,cryptopia,ETN,USDT
5.32e-06,4.61e-06,4.5e-06,4.84e-06,4.5e-06,4.5e-06,ETT/BTC,4.67e-06,13093.41950302,1526045047929.0,cryptopia,ETT,BTC
19.8770679,6.00600295,5.61000003,5.61000003,5.61000003,5.61000003,ETT/DOGE,5.61000003,0.0,1526045047929.0,cryptopia,ETT,DOGE
0.00058471,0.00013902,0.00058471,0.00058471,0.00058471,0.00058471,ETT/LTC,0.00058471,0.0,1526045047929.0,cryptopia,ETT,LTC
8.7e-07,8.2e-07,8.2e-07,9.6e-07,8.1e-07,8.2e-07,EUC/BTC,8.3e-07,40741.78434539,1526045047929.0,cryptopia,EUC,BTC
3.49927976,1.33053482,1.52567743,1.52567743,1.33053466,1.52567743,EUC/DOGE,1.428106045,354.96138591,1526045047929.0,cryptopia,EUC,DOGE
0.00010999,4.729e-05,4.79e-05,0.000118,4.387e-05,4.79e-05,EUC/LTC,4.5885e-05,4106.47722818,1526045047930.0,cryptopia,EUC,LTC
1.57e-06,1.5e-06,1.53e-06,1.68e-06,1.53e-06,1.53e-06,EVIL/BTC,1.6049999999999999e-06,4807.10488455,1526045047930.0,cryptopia,EVIL,BTC
3.29999999,3.00000005,4.0,4.0,4.0,4.0,EVIL/DOGE,4.0,0.0,1526045047930.0,cryptopia,EVIL,DOGE
0.00010987,9.055e-05,0.000129,0.000129,0.000129,0.000129,EVIL/LTC,0.000129,0.0,1526045047930.0,cryptopia,EVIL,LTC
3.24e-06,2.92e-06,3.33e-06,3.37e-06,2.84e-06,3.33e-06,EVO/BTC,3.09e-06,2264.19119642,1526045047930.0,cryptopia,EVO,BTC
7.1871647,3.00000317,9.23744849,9.23744849,9.23744849,9.23744849,EVO/DOGE,9.23744849,16.90359583,1526045047930.0,cryptopia,EVO,DOGE
0.00031043,0.0001121,0.00028221,0.00028221,0.00028221,0.00028221,EVO/LTC,0.00028221,55.47325673,1526045047930.0,cryptopia,EVO,LTC
1.502e-05,1.4e-05,1.4e-05,1.568e-05,1.363e-05,1.4e-05,EVR/BTC,1.4695e-05,75721.73614225,1526045047930.0,cryptopia,EVR,BTC
36.29999999,26.10000005,36.3,36.3,36.3,36.3,EVR/DOGE,36.3,0.0,1526045047930.0,cryptopia,EVR,DOGE
0.00108,0.00078108,0.00108,0.00108,0.00107998,0.00108,EVR/LTC,0.0010799899999999999,12.25998327,1526045047930.0,cryptopia,EVR,LTC
0.00021672,0.00020829,0.00020805,0.00024,0.00020481,0.00020805,EXP/BTC,0.00022019999999999999,3248.30060333,1526045047930.0,cryptopia,EXP,BTC
430.85459628,411.85459639,430.85459629,430.85459629,413.65574596,430.85459629,EXP/DOGE,422.255171135,24.29405123,1526045047930.0,cryptopia,EXP,DOGE
0.01388652,0.0134,0.01340005,0.01411242,0.01340005,0.01340005,EXP/LTC,0.013400055000000001,222.45091179,1526045047930.0,cryptopia,EXP,LTC
4.124e-05,4e-05,4e-05,4.5e-05,4e-05,4e-05,FANS/BTC,4.1345000000000005e-05,9433.05120105,1526045047930.0,cryptopia,FANS,BTC
149.96999936,59.68986889,61.43851635,61.43851635,61.43851635,61.43851635,FANS/DOGE,61.43851635,0.0,1526045047930.0,cryptopia,FANS,DOGE
0.00489977,0.00220095,0.00220091,0.00220091,0.00220091,0.00220091,FANS/LTC,0.00220091,0.0,1526045047930.0,cryptopia,FANS,LTC
4.9e-07,4.4e-07,4.4e-07,5.3e-07,4.3e-07,4.4e-07,FC2/BTC,4.35e-07,91259.75105068,1526045047930.0,cryptopia,FC2,BTC
2.5,0.65000003,0.83,0.83,0.829999,0.83,FC2/DOGE,0.8299995,2028.98416319,1526045047930.0,cryptopia,FC2,DOGE
3.46e-05,1.954e-05,1.948e-05,1.948e-05,1.948e-05,1.948e-05,FC2/LTC,1.948e-05,0.0,1526045047930.0,cryptopia,FC2,LTC
7e-07,5.8e-07,7.5e-07,7.5e-07,7.5e-07,7.5e-07,Facilecoin/BTC,7.5e-07,0.0,1526045047930.0,cryptopia,Facilecoin,BTC
1.4930777,0.81111112,0.815,0.815,0.815,0.815,Facilecoin/DOGE,0.815,0.0,1526045047930.0,cryptopia,Facilecoin,DOGE
9.642e-05,2.6e-05,2.527e-05,2.527e-05,2.527e-05,2.527e-05,Facilecoin/LTC,2.527e-05,0.0,1526045047930.0,cryptopia,Facilecoin,LTC
0.00255924,0.00240199,0.00240199,0.00269977,0.00240199,0.00240199,FCT/BTC,0.00250175,341.9739936,1526045047930.0,cryptopia,FCT,BTC
5308.322799,4055.00000015,4055.00000009,4055.00000009,4055.00000009,4055.00000009,FCT/DOGE,4055.00000009,0.39743628,1526045047930.0,cryptopia,FCT,DOGE
0.16599982,0.03015848,0.15891097,0.15891097,0.15891097,0.15891097,FCT/LTC,0.15891097,0.0,1526045047930.0,cryptopia,FCT,LTC
3e-08,2e-08,3e-08,4e-08,2e-08,3e-08,FFC/BTC,2.5e-08,4354069.62539614,1526045047930.0,cryptopia,FFC,BTC
0.05010573,0.04555066,0.04555066,0.04555066,0.02555172,0.04555066,FFC/DOGE,0.035551189999999996,38865.76249259,1526045047930.0,cryptopia,FFC,DOGE
2.15e-06,1.43e-06,1.4e-06,1.4e-06,1.4e-06,1.4e-06,FFC/LTC,1.4e-06,0.0,1526045047930.0,cryptopia,FFC,LTC
7e-08,6e-08,6e-08,8e-08,6e-08,6e-08,FJC/BTC,6.999999999999999e-08,2606717.77908801,1526045047930.0,cryptopia,FJC,BTC
0.17988325,0.13860001,0.17988324,0.17988324,0.138,0.17988324,FJC/DOGE,0.158941625,34731.3629479,1526045047930.0,cryptopia,FJC,DOGE
6.47e-06,4.3e-06,4.3e-06,4.3e-06,4.3e-06,4.3e-06,FJC/LTC,4.3e-06,0.0,1526045047931.0,cryptopia,FJC,LTC
2.1e-06,2.03e-06,2.09e-06,2.14e-06,1.96e-06,2.09e-06,FLASH/BTC,2.075e-06,782542.19644081,1526045047931.0,cryptopia,FLASH,BTC
3.97675996,3.48995874,3.48995873,3.68650005,3.45540468,3.48995873,FLASH/DOGE,3.5699793900000003,1054.42834103,1526045047931.0,cryptopia,FLASH,DOGE
0.00013355,0.00011694,0.00011693,0.00011693,0.00011692,0.00011693,FLASH/LTC,0.000116925,3120.77042797,1526045047931.0,cryptopia,FLASH,LTC
2.01e-06,1.7e-06,1.7e-06,1.74e-06,1.7e-06,1.7e-06,FLAX/BTC,1.715e-06,3052.42822225,1526045047931.0,cryptopia,FLAX,BTC
